Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80188120,The Angel,,,,"As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage.","Marwan Kenzari, Hannah Ware, Toby Kebbell",16+ ,"British Films, Dramas, Biographical Dramas, Dramas based on a book, Dramas based on real life, Political Dramas, Thrillers, Political Thrillers, Spy Thrillers",Ariel Vromen
70305883,Marco Polo,,,"Series creator John Fusco also wrote the films ""Young Guns,"" ""Thunderheart"" and ""Hidalgo.""","Set in a world of greed, betrayal, sexual intrigue and rivalry, “Marco Polo” is based on the famed explorer’s adventures in Kublai Khan’s court.","Lorenzo Richelmy, Benedict Wong, Chin Han",16+ ,"Period Pieces, Series, American Programmes, Action & Adventure Programmes, Drama Programmes",
80203144,THE LAST DANCE,,,,"Michael Jordan opens up in this definitive docuseries about his life and career, which features unseen footage from his final NBA championship run.",,,"Series, Documentary Programmes, American Programmes, Documentaries, Sports Documentaries",
81033430,Music Teacher,,,,"Burned by his past, an emotionally troubled, small-town music teacher risks everything he has to reconnect with a now-famous former student.",,,"Indian Films, Hindi-Language Films, Comedies",Sarthak Dasgupta
80177342,Good Girls,,,,Three suburban moms orchestrate a local grocery store heist to escape financial ruin and establish independence -- together.,"Christina Hendricks, Retta, Mae Whitman",13+ ,"Series, American Programmes, Crime Programmes, Drama Programmes, Comedy Programmes",
80103417,You Me Her,Audience NetworkHBO Canada,,,"To spice up their sex life, yuppie husband and wife Jack and Emma hire an escort. But things take an unexpected turn when romantic feelings surface.","Greg Poehler, Rachel Blanchard, Priscilla Faia",16+ ,"Series, American Programmes, Comedy Programmes",
70178217,House of Cards,,,Robin Wright and Kevin Spacey won Golden Globes; director David Fincher and guest actor Reg E. Cathey won Emmys.,"A ruthless politician will stop at nothing to conquer Washington, D.C., in this Emmy and Golden Globe-winning political drama.","Robin Wright, Michael Kelly, Diane Lane",16+ ,"Series, Award-winning TV Programmes, TV Programmes based on Books, American Programmes, Drama Programmes",
80002566,Marvel's The Defenders,Netflix,,"Oscar nominee Sigourney Weaver (""Ghostbusters,"" ""Aliens"") goes dark as the cunning and merciless Alexandra.","Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.","Charlie Cox, Krysten Ritter, Mike Colter",16+ ,"Series, TV Programmes based on Comics, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80002311,Marvel's Jessica Jones,Netflix,,This Emmy-winning superhero saga received a 2015 Peabody Award for its vivid characters and complex themes.,"Haunted by a traumatic past, Jessica Jones uses her gifts as a private eye to find her tormentor before he can harm anyone else in Hell's Kitchen.","Krysten Ritter, David Tennant, Rachael Taylor",16+ ,"Series, Award-winning TV Programmes, TV Programmes based on Comics, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80018294,Marvel's Daredevil,Netflix,,"""Marvel's Daredevil"" received three 2015 Emmy nominations in creative categories, including visual effects.","Blinded as a young boy, Matt Murdock fights injustice by day as a lawyer and by night as the Super Hero Daredevil in Hell's Kitchen, New York City.","Charlie Cox, Deborah Ann Woll, Elden Henson",18+ ,"Series, Award-winning TV Programmes, TV Programmes based on Comics, American Programmes, Crime Programmes, Action & Adventure Programmes",
80002612,Marvel's Iron Fist,Netflix,,,"Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.","Finn Jones, Jessica Henwick, David Wenham",16+ ,"Series, TV Programmes based on Comics, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80097140,Altered Carbon,,,This series based on Richard K. Morgan’s cyberpunk novel scored an Emmy nod for Outstanding Special Visual Effects.,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder.","Joel Kinnaman, James Purefoy, Martha Higareda",16+ ,"Series, TV Programmes based on Books, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes, Cyberpunk",
80176878,Manhunt,,,"Sam Worthington (""Avatar"") and Paul Bettany (""A Beautiful Mind"") face off in this true-crime thriller.","Faced with few clues and an increasingly panicked public, the FBI calls on a new kind of profiler to help track down the infamous Unabomber.","Sam Worthington, Paul Bettany, Chris Noth",16+ ,"Series, American Programmes, Crime Programmes, Drama Programmes, Mystery Programmes",
80098200,Spectral,Legendary Pictures,Netflix,,"When an otherworldly force wreaks havoc on a war-torn European city, an engineer teams up with an elite Special Ops unit to stop it.","James Badge Dale, Emily Mortimer, Bruce Greenwood",16+ ,"Hollywood Films, Action & Adventure, Action Thrillers, Military Action & Adventure, Sci-Fi Thrillers, Sci-Fi & Fantasy, Action Sci-Fi & Fantasy",Nic Mathieu
80236421,Extinction,,,,"Plagued by dreams of an alien invasion, a family man faces his worst nightmare when an extraterrestrial force begins exterminating Earth's inhabitants.","Michael Peña, Lizzy Caplan, Israel Broussard",16+ ,"Hollywood Films, Action & Adventure, Action Thrillers, Dramas, Sci-Fi Thrillers, Sci-Fi & Fantasy, Action Sci-Fi & Fantasy",Ben Young
80167481,How It Ends,,,"Theo James (""Divergent"") and Oscar winner Forest Whitaker star in this apocalyptic action thriller.","When a mysterious disaster turns the country into a war zone, a young lawyer heads west with his future father-in-law to find his pregnant fiancée.","Theo James, Forest Whitaker, Kat Graham",16+ ,"Hollywood Films, Action & Adventure, Action Thrillers, Sci-Fi Thrillers, Sci-Fi & Fantasy, Action Sci-Fi & Fantasy",David M. Rosenthal
80157072,Hold the Dark,"
Addictive Pictures
VisionChaos Productions
FilmScience
",Netflix,,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.","Jeffrey Wright, Alexander Skarsgård, James Badge Dale",16+ ,"Hollywood Films, Crime Films, Crime Dramas, Action & Adventure, Action Thrillers, Crime Action & Adventure, Dramas, Dramas based on a book",Jeremy Saulnier
80190859,Outlaw King,"
Sigma Films
Anonymous Content
",Netflix,"In this historical epic based on real events, Chris Pine reunites with his ""Hell or High Water"" director David Mackenzie.","In 14th-century Scotland, Robert the Bruce claims the crown and leads a fierce uprising to win back the country's independence from English rule.","Chris Pine, Aaron Taylor-Johnson, Florence Pugh",16+ ,"Hollywood Films, Period Pieces, Action & Adventure, Military Action & Adventure, Adventures, Dramas, Dramas based on real life, Military Dramas, Political Dramas",David Mackenzie
80134431,The Cloverfield Paradox,"
Paramount Pictures[1]
Bad Robot Productions[1]
","
International:Netflix
China:Paramount Pictures[2][3][4]
","The third film in producer J.J. Abrams’ sci-fi horror franchise, including “Cloverfield” and “10 Cloverfield Lane.”","Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.","Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl",16+ ,"Hollywood Films, Action & Adventure, Action Thrillers, Sci-Fi Thrillers, Sci-Fi & Fantasy, Action Sci-Fi & Fantasy",Julius Onah
80121349,Van Helsing,,,,"After three years in a coma, Vanessa awakens to a world ravaged by vampires. Now, she and a motley band of fellow survivors fight to stay alive.","Kelly Overton, Jonathan Scarfe, Christopher Heyerdahl",16+ ,"Series, Canadian TV Programmes, TV Programmes based on Comics, Action & Adventure Programmes, Drama Programmes, Horror Programmes, Sci-Fi & Fantasy Programmes",
80091658,True Memoirs of an International Assassin,PalmStar MediaGlobal Film Group,Netflix,,"After his publisher markets his crime novel as a memoir, a novice author finds himself forcibly recruited into a deadly political plot in Venezuela.","Kevin James, Andy Garcia, Zulay Henao",13+ ,"Hollywood Films, Action & Adventure, Action Comedies, Comedies, Wacky Comedies",Jeff Wadlow
80186863,The Umbrella Academy,,,,"A dysfunctional family of superheroes comes together to solve the mystery of their father's death, the threat of the apocalypse and more.",,16+ ,"Series, TV Programmes based on Comics, TV Programmes based on Books, American Programmes, Action & Adventure Programmes, Sci-Fi & Fantasy Programmes, Comedy Programmes",
80184625,Irreplaceable You,"
ACE
Tropper Ink Productions
Rocliffe Productions
PYPO
Opposite Field Pictures
The Exchange
",Netflix,,"A stunning cancer diagnosis spurs Abbie to seek a future girlfriend for fiancé and childhood sweetheart Sam, who's clueless when it comes to dating.","Gugu Mbatha-Raw, Michiel Huisman, Christopher Walken",13+ ,"Hollywood Films, Dramas, Romantic Dramas, Romantic Films",Stephanie Laing
80242446,The Holiday Calendar,MPCA,Netflix,"Kat Graham (""How It Ends,"" ""The Vampire Diaries"") stars opposite actor-musician Quincy Brown (""Star"").",A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,"Kat Graham, Quincy Brown, Ethan Peck",7+ ,"Hollywood Films, Dramas, Romantic Dramas, Romantic Films",Bradley Walsh
80025678,The Crown,,,"Named Best Drama at the Golden Globes, this acclaimed series netted Emmy Awards for stars Claire Foy and John Lithgow.",This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.,"Claire Foy, John Lithgow, Matt Smith",16+ ,"Period Pieces, Series, Award-winning TV Programmes, British Programmes, Drama Programmes",
80117540,Atypical,Netflix,,"Jennifer Jason Leigh and Michael Rapaport star in this comedy-drama created by Robia Rashid (""How I Met Your Mother"").","When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery.","Jennifer Jason Leigh, Keir Gilchrist, Michael Rapaport",13+ ,"Series, American Programmes, Teen Programmes, Drama Programmes, Comedy Programmes",
80117551,Everything Sucks!,Netflix,,,"It's 1996 in a town called Boring, where high school misfits in the AV and drama clubs brave the ups and downs of teenage life in the VHS era.","Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh",13+ ,"Series, American Programmes, Teen Programmes, Drama Programmes, Comedy Programmes",
70300800,BoJack Horseman,Netflix,,Will Arnett is a horse of a different color in this animated comedy that co-stars Aaron Paul and Amy Sedaris.,"Meet the most beloved sitcom horse of the '90s, 20 years later. He’s a curmudgeon with a heart of...not quite gold...but something like gold. Copper?","Will Arnett, Aaron Paul, Amy Sedaris",16+ ,"Animation, Adult Animation, Series, Award-winning TV Programmes, American Programmes, Comedy Programmes",
80179394,Dynasty,,,,The Carringtons and the Colbys feud for control over their fortune -- and their children -- in this updated reboot of the classic prime-time soap.,"Elizabeth Gillies, Nathalie Kelley, Grant Show",13+ ,"Series, American Programmes, Drama Programmes",
