Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
70236582,Hate Story,BVG Films (a division of ASA),ASA Productions and EnterprisesRajvi Entertainment Pvt. Ltd.Dhanraj Films Pvt. Ltd.,This potent revenge drama is Bengali actress Paoli Dam's first Hindi film.,"After she's forced to have an abortion, a journalist turns to prostitution in a scheme to seek revenge against the man who wronged her.","Paoli Dam, Nikhil Dwivedi, Gulshan Devaiah",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Thrillers",Vivek Agnihotri
80201823,One Night Stand,,,,An obsession with a woman with whom he had a one-night stand brings disharmony into a man's life and destroys his peace of mind.,"Tanuj Virwani, Sunny Leone, Narendra Jetley",16+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Dramas, Romantic Dramas, Romantic Films, Steamy Romance",Jasmine D'Souza
70234519,Confessions of a Brazilian Call Girl,Damasco Filmes,Imagem Filmes,,"A young woman abandons her adopted family to become a high-priced prostitute in Sao Paulo, and documents her new life on a popular blog.","Deborah Secco, Cássio Gabus Mendes, Drica Moraes",16+ ,"International Films, Latin American Films, Dramas, Biographical Dramas, Dramas based on a book, Dramas based on real life",Marcus Baldini
81002213,Tikli and Laxmi Bomb,,,"Based on a book by Aditya Kripalani, this film won Best Feature at the 2018 Berlin Independent Film Festival.",Two frustrated sex workers cut out the middlemen from their business affairs and start a cooperative that's run entirely by women.,"Vibhawari Deshpande, Chitrangada Chakraborty, Suchitra Pillai",16+ ,"Indian Films, Hindi-Language Films, Dramas, Dramas based on a book, Social Issue Dramas",Aditya Kripalani
70301625,Love Steaks,,,,"At a posh hotel, forthright chef Lara takes the reins in a fiery romance with softspoken masseur Clemens that seems destined to burn out.","Lana Cooper, Franz Rogowski",16+ ,"International Films, German Films, Comedies, Romantic Comedies, Dramas, Romantic Dramas, Romantic Films",Jakob Lass
80231373,Ultraman,TBS,,,"Years after Ultraman disappeared, Shinjiro learns of his connection to the legendary hero and dons the metallic ultra-suit to fight new aliens.",,,"Anime, Anime Action, Anime Series, Series, Japanese Programmes",
81008138,HOOPS (2018),,,,"In this animated series, a foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around.",,,"Series, American Programmes, Comedy Programmes",
80200596,Perfume,,,,"When a woman is found murdered with scent glands excised from her body, a detective probes a group of friends who attended boarding school with her.","Friederike Becht, August Diehl, Wotan Wilke Möhring",16+ ,"Series, German TV Programmes, TV Programmes based on Books, Crime Programmes, Drama Programmes, Mystery Programmes",
80217551,Empress,,,,"After escaping from her horrific husband, Queen Emporia and her kids must hide from his army at all costs -- even by teleporting to different planets.",,,"International Films, Sci-Fi & Fantasy",
81002412,Tall Girl,,,,"Standing 6-foot-3, 16-year-old ""tall girl"" Jodi has never had a boyfriend. But that could change when a tall exchange student enrolls at her school.",,,"Hollywood Films, Teen Films, Dramas",
80057250,Green Eggs and Ham,,,,"Opposites Guy and Sam take a road trip to save an endangered animal, learning to try new things like hope, friendship, and a certain delectable dish.",,,"Animation, Series, Kids’ Programmes, TV Cartoons",
80216779,"Ray Romano: Right Here, Around the Corner",,,,Comedy legend Ray Romano comes to Netflix with an exclusive one-hour stand-up special.,,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",
70273637,Special 26,Friday Filmworks,Viacom 18 Motion Pictures,,"In this fact-based crime drama, a gang of con artists posing as government officials executes a heist in the form of a raid on a prominent jeweler.","Akshay Kumar, Manoj Bajpayee, Anupam Kher",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Heist Films, Crime Dramas, Dramas, Thrillers, Crime Thrillers",Neeraj Pandey
80243408,Aiyaary,Motion Picture CapitalFriday FilmworksPen India LimitedPlan C Studios,Reliance EntertainmentUniversal Pictures,,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs.","Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh",16+ ,"Indian Films, Hindi-Language Films, Action & Adventure, Spy Action & Adventure, Dramas",Neeraj Pandey
81005453,Parmanu: The Story of Pokhran,Zee StudiosJA Entertainment,Pooja Entertainment,,"A dedicated government official puts his career in jeopardy by insisting that India become a nuclear power, a goal that powerful forces resist.","John Abraham, Boman Irani, Diana Penty",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Dramas",Abhishek Sharma
70303495,Phantom,,,,India's primary intelligence agency sends an enigmatic operative on a top-secret mission to avenge the 11/26 terrorist attack on Mumbai.,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakraborty",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Action & Adventure, Action Thrillers",Kabir Khan
80211134,Baadshaho,T-SeriesVertex Motion Pictures,Mangl Murti Films[1]CineKorn Entertainment,,"In 1975, during the government-declared Emergency, thief Bhawani and his crew plan a daring robbery to reclaim his royal lover's seized treasures.","Ajay Devgn, Emraan Hashmi, Vidyut Jammwal",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Heist Films, Action & Adventure, Action Thrillers, Crime Action & Adventure",Milan Luthria
81016191,Pad Man,,,,"Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford.","Akshay Kumar, Sonam Kapoor, Radhika Apte",13+ ,"Critically-acclaimed Films, Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Dramas, Biographical Dramas, Dramas based on real life, Romantic Dramas, Social Issue Dramas, Romantic Films, Romantic Favourites",R. Balki
80164904,Ittefaq,,,,"A homemaker and a writer are prime suspects -- and the only witnesses -- in a double murder, and it’s up to one detective to uncover the elusive truth.","Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Crime Dramas, Dramas, Thrillers, Crime Thrillers",Abhay Chopra
70293703,Madras Café,,,,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,"John Abraham, Nargis Fakhri, Rashi Khanna",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Dramas, Political Dramas, Thrillers, Political Thrillers, Spy Thrillers",Shoojit Sircar
81016192,Qarib Qarib Singlle,Zee StudiosJAR Pictures,Zee Studios,,"After reluctantly joining a dating app, a 35-year-old widow accompanies an easygoing poet on a trip to visit three of his exes.","Irrfan Khan, Parvathy, Neha Dhupia",13+ ,"Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Comedies, Romantic Comedies, Romantic Films",Tanuja Chandra
81019391,Triad Princess,Netflix,,,"After growing up in the shadow of her mafia-affiliated father, Angie defies his wishes and takes a gig as an undercover bodyguard for a famous actress.",,,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80211627,Russian Doll,,,,"A woman gets caught in a mysterious loop, repeatedly attending the same party and dying at the end of the night, only to awake the next day unharmed.",,16+ ,"Series, American Programmes, Drama Programmes, Comedy Programmes",
81002003,Pacific Rim,,,,"As monsters emerge from the sea to attack Earth, humanity fights back using giant robot warriors in this anime adaptation of the blockbuster film.",,,"Anime, Anime Series, Series, American Programmes",
81023011,Instant Hotel,Seven Network,,,Teams of Australian homeowners compete for the title of best Instant Hotel by staying overnight in each other's rentals and rating their experience.,"Luke Jacobz, Juliet Ashworth",13+ ,"Series, Australian TV Programmes, Reality, Variety & Talk Shows, Food & Travel TV",
70278932,The Lunchbox,DAR Motion PicturesUTV Motion PicturesDharma ProductionsSikhya EntertainmentNFDC,"Walt Disney Studios Motion Pictures (India)
","International star Irrfan Khan and ""Homeland"" actress Nimrat Kaur headline this warm romantic drama.",A young housewife and a lonely widower begin an unlikely correspondence when Mumbai's eerily reliable lunchbox delivery service makes a mistake.,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui",7+ ,"Critically-acclaimed Films, Indian Films, Hindi-Language Films, Romantic Indian Films, Award-winning Films, Dramas, Romantic Dramas, Romantic Films, Romantic Favourites",Ritesh Batra
81019031,Soorma,,,,This biopic on former Indian field hockey player Sandeep Singh follows the athlete’s hard-fought comeback after an accidental gunshot left him paralyzed.,"Diljit Dosanjh, Tapsee Pannu, Angad Bedi",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Dramas, Biographical Dramas, Dramas based on real life, Sports Dramas, Sports Films",Shaad Ali
70260515,Shahid,,,,"After being falsely accused of terrorism, Shahid Azmi, a boy from a poor Muslim family, becomes a human rights lawyer to defend the defenseless.","Rajkummar Rao, Prabhleen Sandhu, Mohammed Zeeshan Ayyub",13+ ,"Critically-acclaimed Films, Indian Films, Hindi-Language Films, Award-winning Films, National Film Award-winning Films, Filmfare Award-winning Films, Crime Films, Crime Dramas, Dramas, Biographical Dramas, Courtroom Dramas, Dramas based on real life, Independent Dramas, Independent Films",Hansal Mehta
70254346,Kai Po Che!,UTV Motion Pictures,UTV Motion Pictures,,This Bollywood drama tells the story of three best friends who dream of starting a cricket training academy in Ahmedabad for very different reasons.,"Rajkummar Rao, Amit Sadh, Sushant Singh Rajput",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Dramas, Dramas based on a book, Dramas based on contemporary literature, Sports Dramas, Sports Films",Abhishek Kapoor
80221271,Tiffany Haddish Stand Up Special,,,,"Tiffany Haddish brings her brash, barrier-breaking brand of comedy to Netflix with an exclusive one-hour stand-up special.",Tiffany Haddish,,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",
80197889,What/If,Netflix,,,"In this neo-noir thriller series, a pair of cash-strapped newlyweds accept a lucrative but morally dubious offer from a mysterious female benefactor.",,,"Series, American Programmes, Drama Programmes",
80240817,Inside the Real Narcos,,,,"Exposing a rarely seen perspective on the drug wars, ex-Special Forces commando Jason Fox interviews dangerous traffickers and cartel members.",,16+ ,"Series, Documentary Programmes, Crime Programmes, British Programmes, Crime Documentaries, Documentaries",
80145141,Black Earth Rising,"
BBC Two
Netflix
",,,"This intricate thriller addresses the personal, legal and political turmoil ignited by the prosecution of international war crimes.","Michaela Coel, John Goodman, Abena Ayivor",16+ ,"Series, British Programmes, Drama Programmes, Mystery Programmes",
80241410,Mixtape,,,,This romantic musical drama follows the love stories connecting an eclectic group of people in modern-day Los Angeles.,,,"Series, American Programmes, Drama Programmes",
80242491,The Stranded,,,,"When a tsunami strands dozens of teens on an island at their private school, they soon realize no rescuers are coming and they must save themselves.",,,"Series, Thai TV Programmes, Asian Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",
80165854,Pyaar Ka Punchnama,,,,Matters of the heart introduce chaos into the once-idyllic bachelor existence of three young men who share an apartment.,"Kartik Aaryan, Divyendu Sharma, Raayo S. Bakhirta",13+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Comedies, Romantic Comedies, Dramas, Romantic Dramas, Romantic Films",Luv Ranjan
70047320,Rang De Basanti,Rakeysh Omprakash Mehra Pictures,UTV Motion Pictures,,An idealistic English filmmaker casts a group of student actors in her docudrama about India's revolution against British rule in the 1920s.,"Aamir Khan, Siddharth, Atul Kulkarni",16+ ,"Critically-acclaimed Films, Indian Films, Hindi-Language Films, Bollywood Films, Award-winning Films, National Film Award-winning Films, Filmfare Award-winning Films, Dramas, Showbiz Dramas",Rakeysh Omprakash Mehra
70089214,Jaane Tu... Ya Jaane Na,Aamir Khan Productions,PVR PicturesUTV Motion Pictures,,Soft-spoken Jai and spitfire beauty Aditi couldn't be more different -- but their family and friends know that they're a perfect match.,"Imran Khan, Genelia D'Souza, Manjari Fadnis",13+ ,"Critically-acclaimed Films, Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Award-winning Films, Filmfare Award-winning Films, Comedies, Romantic Comedies, Romantic Films, Romantic Favourites",Abbas Tyrewala
